"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,12,1
24,6,1,4,"true","true",1024,512,1.73730731199811e-09,12,1
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,12,1
6,6,1,2,"true","true",1024,1024,3.76441048533999e-09,12,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,12,1
6,6,1,4,"true","true",1024,128,4.29345263145477e-10,12,1
24,6,1,2,"true","true",1024,32,1.96296495556333e-10,12,1
6,6,1,2,"true","false",1024,16,1.19644084929894e-10,12,1
12,6,1,2,"true","false",1024,64,2.62165436452222e-10,12,1
24,6,1,4,"true","true",1024,32,1.94330301642902e-10,12,1
18,6,1,2,"true","true",1024,2,2.05742162059416e-10,12,1
24,6,1,4,"true","false",1024,256,8.67974314181006e-10,12,1
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,12,1
18,6,1,4,"true","false",1024,512,1.94702538961328e-09,12,1
18,6,1,2,"true","true",1024,4,1.95424187091909e-10,12,1
12,6,1,4,"true","false",1024,64,2.58855338437897e-10,12,1
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,12,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,12,1
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,12,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,12,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,12,1
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,12,1
12,6,1,2,"true","true",1024,128,4.54825859020426e-10,12,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,12,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,12,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,12,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,12,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,13,1
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09,13,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,13,1
6,6,1,2,"true","false",1024,2,1.20524986739671e-10,13,1
12,6,1,2,"true","true",1024,32,1.64232777656463e-10,13,1
24,6,1,4,"true","false",1024,1,1.91426613429802e-10,13,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,13,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,13,1
24,6,1,2,"true","false",1024,64,2.57586996265345e-10,13,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,13,1
24,6,1,4,"true","true",1024,256,8.67949715300379e-10,13,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,13,1
12,6,1,4,"true","true",1024,64,2.6041223747282e-10,13,1
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,13,1
18,6,1,4,"true","true",1024,4,1.96653521112483e-10,13,1
24,6,1,2,"true","false",1024,2,1.94650407639682e-10,13,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,13,1
24,6,1,2,"true","false",1024,1,1.9110560617478e-10,13,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,13,1
12,6,1,4,"true","true",1024,16,1.49068391521557e-10,13,1
12,6,1,2,"true","false",1024,1024,4.2704069609051e-09,13,1
6,6,1,4,"true","false",1024,1024,3.75090570180612e-09,13,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,13,1
6,6,1,2,"true","true",1024,256,9.07541799160771e-10,13,1
18,6,1,2,"true","true",1024,2,2.05742162059416e-10,13,1
6,6,1,4,"true","true",1024,16,1.22014273387987e-10,13,1
12,6,1,2,"true","false",1024,64,2.62165436452222e-10,13,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,13,1
18,6,1,2,"true","true",1024,128,4.89391199903665e-10,13,1
6,6,1,2,"true","true",1024,16,1.20103281224236e-10,13,1
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,13,2
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,13,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,13,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,13,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,13,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,13,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,13,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,13,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,13,3
24,6,1,2,"true","false",1024,512,1.72658719914981e-09,14,1
12,6,1,4,"true","false",1024,512,1.92886508851395e-09,14,1
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,14,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,14,1
24,6,1,2,"true","true",1024,16,1.7915727406347e-10,14,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,14,1
12,6,1,4,"true","true",1024,256,9.64568244892376e-10,14,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,14,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,14,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,14,1
6,6,1,2,"true","true",1024,256,9.07541799160771e-10,14,1
12,6,1,4,"true","true",1024,128,4.53186749041035e-10,14,1
12,6,1,4,"true","true",1024,512,1.92916356206512e-09,14,1
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,14,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,14,1
18,6,1,2,"true","false",1024,2,2.02762558589677e-10,14,1
12,6,1,2,"true","false",1024,512,1.9356312458235e-09,14,1
12,6,1,2,"true","false",1024,16,1.51342430706259e-10,14,1
6,6,1,4,"true","false",1024,128,4.28711618836344e-10,14,1
24,6,1,2,"true","false",1024,2,1.94650407639682e-10,14,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,14,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,14,1
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,14,1
24,6,1,4,"true","true",1024,16,1.77814945310949e-10,14,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,14,1
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,14,1
18,6,1,2,"true","false",1024,64,3.03842331556721e-10,14,1
12,6,1,4,"true","false",1024,2,1.56195595755883e-10,14,1
6,6,1,2,"true","false",1024,1,1.28669181117226e-10,14,1
24,6,1,4,"true","false",1024,64,2.55515132795485e-10,14,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,14,2
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,14,2
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,14,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,14,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,14,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,14,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,14,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,14,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,14,3
3,3,1,4,"true","true",512,512,3.49465123581101e-09,15,1
9,3,1,4,"true","true",512,512,3.44208693231395e-09,15,1
6,3,1,4,"true","true",512,16,1.59334945503798e-10,15,1
12,3,1,2,"true","true",512,8,1.77744743287554e-10,15,1
3,3,1,4,"true","false",512,128,8.71627783171182e-10,15,1
9,3,1,4,"true","false",512,512,3.4432004988218e-09,15,1
12,3,1,4,"true","false",512,2,1.84122997893034e-10,15,1
6,3,1,2,"true","true",512,16,1.61133867860815e-10,15,1
6,3,1,4,"true","false",512,128,8.67871314986807e-10,15,1
3,3,1,2,"true","true",512,256,1.7585760944829e-09,15,1
3,3,1,2,"true","false",512,1,1.41023286024986e-10,15,1
9,3,1,2,"true","true",512,512,3.45305799708066e-09,15,1
12,3,1,2,"true","false",512,32,2.41871825831113e-10,15,1
9,3,1,4,"true","false",512,64,4.86125309855117e-10,15,1
3,3,1,2,"true","true",512,4,1.37224255132475e-10,15,1
12,3,1,2,"true","false",512,64,4.0520967787911e-10,15,1
12,3,1,2,"true","true",512,256,1.48600335651999e-09,15,1
12,3,1,4,"true","true",512,256,1.49678115981867e-09,15,1
3,3,1,4,"true","false",512,16,1.37621340842642e-10,15,1
12,3,1,4,"true","true",512,32,2.39644563121761e-10,15,1
9,3,1,4,"true","false",512,2,2.0337874463299e-10,15,1
12,3,1,2,"true","true",512,2,1.83479021787158e-10,15,1
9,3,1,2,"true","false",512,4,1.99595884371813e-10,15,1
3,3,1,2,"true","true",512,2,1.37521968328191e-10,15,1
9,3,1,4,"true","true",512,4,1.99842269991394e-10,15,1
3,3,1,2,"true","true",512,512,3.51287713986578e-09,15,1
3,3,1,4,"true","true",512,8,1.38397781386379e-10,15,1
9,3,1,2,"true","false",512,128,8.92540615661629e-10,15,1
6,3,1,4,"true","false",512,4,1.58385161446309e-10,15,1
6,3,1,2,"true","false",512,1,1.70933364723533e-10,15,1
3,3,1,2,"true","false",512,4,1.36227302720955e-10,15,2
12,3,1,4,"true","true",512,4,1.80631014406868e-10,15,2
6,3,1,4,"true","true",512,4,1.6030375413081e-10,15,2
9,3,1,2,"true","true",512,4,1.98408414891747e-10,15,2
3,3,1,2,"true","true",512,4,1.37224255132475e-10,15,2
3,3,1,2,"true","false",512,4,1.36227302720955e-10,15,3
3,3,1,4,"true","true",512,4,1.35806763141539e-10,15,3
3,3,1,4,"true","false",512,4,1.35429549481083e-10,15,3
3,3,1,2,"true","true",512,4,1.37224255132475e-10,15,3
12,4,1,4,"true","true",1024,64,2.99212149639317e-10,16,1
8,4,1,2,"true","false",1024,1,1.88807354521771e-10,16,1
16,4,1,4,"true","false",1024,32,2.06593070215826e-10,16,1
16,4,1,2,"true","false",1024,16,1.97143244542949e-10,16,1
8,4,1,2,"true","true",1024,2,1.79199130225189e-10,16,1
16,4,1,4,"true","false",1024,16,1.96773458039814e-10,16,1
12,4,1,4,"true","true",1024,1,2.38598620551504e-10,16,1
12,4,1,4,"true","false",1024,2,2.3060176214575e-10,16,1
16,4,1,4,"true","true",1024,4,1.99000880477294e-10,16,1
4,4,1,4,"true","true",1024,2,1.26775681322061e-10,16,1
4,4,1,2,"true","false",1024,32,1.37167749817361e-10,16,1
12,4,1,4,"true","false",1024,256,9.3289560289508e-10,16,1
4,4,1,4,"true","true",1024,16,1.27991660200843e-10,16,1
16,4,1,2,"true","true",1024,64,2.46757644644687e-10,16,1
4,4,1,4,"true","true",1024,4,1.28144380123423e-10,16,1
4,4,1,2,"true","false",1024,2,1.31264736915476e-10,16,1
4,4,1,2,"true","false",1024,128,4.34202264476548e-10,16,1
4,4,1,4,"true","true",1024,128,4.3556451346323e-10,16,1
16,4,1,2,"true","true",1024,512,1.6376184176386e-09,16,1
12,4,1,4,"true","false",1024,32,2.16485443001307e-10,16,1
8,4,1,2,"true","true",1024,128,4.61365203308849e-10,16,1
12,4,1,2,"true","false",1024,2,2.27836770307818e-10,16,1
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,16,1
16,4,1,4,"true","false",1024,2,2.08664650185864e-10,16,1
12,4,1,4,"true","false",1024,512,1.86689101826904e-09,16,1
8,4,1,2,"true","true",1024,1024,3.99529150043409e-09,16,1
12,4,1,4,"true","false",1024,1,2.3632209810304e-10,16,1
16,4,1,2,"true","false",1024,1,2.14388310301496e-10,16,1
12,4,1,2,"true","false",1024,4,2.20816731900838e-10,16,1
4,4,1,2,"true","false",1024,16,1.33191938969492e-10,16,1
8,4,1,2,"true","true",1024,8,1.6703540085739e-10,16,2
12,4,1,2,"true","true",1024,8,2.21215727655423e-10,16,2
12,4,1,4,"true","true",1024,8,2.23480317346044e-10,16,2
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,16,2
16,4,1,4,"true","true",1024,8,1.95431854444634e-10,16,2
4,4,1,4,"true","false",1024,8,1.25784000386163e-10,16,3
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,16,3
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,16,3
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,16,3
24,6,1,4,"true","false",1024,16,1.78371579121577e-10,17,1
18,6,1,2,"true","true",1024,16,1.9947466571432e-10,17,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,17,1
12,6,1,4,"true","false",1024,512,1.92886508851395e-09,17,1
24,6,1,2,"true","true",1024,128,4.12411937827371e-10,17,1
6,6,1,4,"true","true",1024,16,1.22014273387987e-10,17,1
24,6,1,4,"true","false",1024,256,8.67974314181006e-10,17,1
24,6,1,2,"true","false",1024,128,4.11134945783675e-10,17,1
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,17,1
6,6,1,2,"true","false",1024,16,1.19644084929894e-10,17,1
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,17,1
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,17,1
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,17,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,17,1
24,6,1,2,"true","false",1024,512,1.72658719914981e-09,17,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,17,1
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,17,1
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,17,1
6,6,1,4,"true","false",1024,1,1.25373995702647e-10,17,1
24,6,1,4,"true","true",1024,4,1.8438493133474e-10,17,1
6,6,1,2,"true","true",1024,16,1.20103281224236e-10,17,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,17,1
6,6,1,2,"true","false",1024,512,1.78335462261649e-09,17,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,17,1
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,17,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,17,1
18,6,1,4,"true","true",1024,4,1.96653521112483e-10,17,1
24,6,1,4,"true","false",1024,512,1.73705804641885e-09,17,1
18,6,1,4,"true","false",1024,16,1.99843137498764e-10,17,1
24,6,1,2,"true","false",1024,64,2.57586996265345e-10,17,1
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,17,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,17,2
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,17,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,17,2
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,17,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,17,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,17,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,17,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,17,3
24,6,1,4,"true","true",1024,256,8.67949715300379e-10,18,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,18,1
6,6,1,4,"true","true",1024,256,8.92110112760423e-10,18,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,18,1
18,6,1,4,"true","false",1024,32,2.01720491086732e-10,18,1
18,6,1,4,"true","false",1024,256,9.79368446856352e-10,18,1
12,6,1,2,"true","false",1024,16,1.51342430706259e-10,18,1
6,6,1,2,"true","true",1024,1024,3.76441048533999e-09,18,1
24,6,1,4,"true","false",1024,128,4.14110400045629e-10,18,1
24,6,1,4,"true","false",1024,64,2.55515132795485e-10,18,1
18,6,1,2,"true","true",1024,64,3.06376040215022e-10,18,1
12,6,1,2,"true","false",1024,256,9.73304036934528e-10,18,1
6,6,1,2,"true","false",1024,1,1.28669181117226e-10,18,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,18,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,18,1
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09,18,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,18,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,18,1
12,6,1,2,"true","true",1024,256,9.73202490562263e-10,18,1
12,6,1,4,"true","true",1024,4,1.44872092405152e-10,18,1
18,6,1,4,"true","false",1024,1,2.05702749346096e-10,18,1
18,6,1,2,"true","true",1024,4,1.95424187091909e-10,18,1
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,18,1
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,18,1
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,18,1
6,6,1,2,"true","true",1024,256,9.07541799160771e-10,18,1
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,18,1
18,6,1,4,"true","false",1024,16,1.99843137498764e-10,18,1
6,6,1,4,"true","true",1024,128,4.29345263145477e-10,18,1
24,6,1,4,"true","false",1024,2,1.93659839184499e-10,18,1
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,18,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,18,2
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,18,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,18,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,18,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,18,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,18,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,18,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,18,3
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,19,1
24,6,1,4,"true","false",1024,128,4.14110400045629e-10,19,1
12,6,1,4,"true","true",1024,512,1.92916356206512e-09,19,1
12,6,1,4,"true","true",1024,32,1.64565242025264e-10,19,1
6,6,1,4,"true","false",1024,512,1.75800697358052e-09,19,1
12,6,1,4,"true","true",1024,1024,4.27170119094575e-09,19,1
24,6,1,2,"true","true",1024,256,8.62757924340227e-10,19,1
24,6,1,4,"true","false",1024,512,1.73705804641885e-09,19,1
6,6,1,2,"true","true",1024,512,1.7854476867972e-09,19,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,19,1
12,6,1,2,"true","false",1024,512,1.9356312458235e-09,19,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,19,1
18,6,1,4,"true","false",1024,512,1.94702538961328e-09,19,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,19,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,19,1
18,6,1,2,"true","true",1024,128,4.89391199903665e-10,19,1
12,6,1,2,"true","false",1024,256,9.73304036934528e-10,19,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,19,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,19,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,19,1
12,6,1,2,"true","false",1024,128,4.55317431636846e-10,19,1
6,6,1,2,"true","true",1024,64,2.35747097259899e-10,19,1
18,6,1,4,"true","true",1024,128,4.88639095066725e-10,19,1
12,6,1,4,"true","true",1024,256,9.64568244892376e-10,19,1
12,6,1,2,"true","false",1024,32,1.69418295083396e-10,19,1
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,19,1
12,6,1,2,"true","true",1024,128,4.54825859020426e-10,19,1
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,19,1
6,6,1,2,"true","false",1024,2,1.20524986739671e-10,19,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,19,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,19,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,19,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,19,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,19,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,19,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,19,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,19,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,19,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,19,3
6,3,1,2,"true","true",1024,2,1.63416574827825e-10,20,1
6,3,1,4,"true","false",1024,1,1.79760739020948e-10,20,1
12,3,1,4,"true","true",1024,128,4.50045966381128e-10,20,1
12,3,1,4,"true","false",1024,1,2.33811011432567e-10,20,1
12,3,1,4,"true","false",1024,8,2.11181208932408e-10,20,1
6,3,1,2,"true","true",1024,64,2.63548478713594e-10,20,1
12,3,1,4,"true","true",1024,1,2.31458935716397e-10,20,1
6,3,1,2,"true","false",1024,1024,3.64996592811392e-09,20,1
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,20,1
12,3,1,4,"true","true",1024,1024,3.542042304821e-09,20,1
9,3,1,2,"true","false",1024,128,5.5112907639444e-10,20,1
9,3,1,4,"true","false",1024,16,2.45381095788955e-10,20,1
9,3,1,2,"true","false",1024,8,2.42989480166307e-10,20,1
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,20,1
6,3,1,2,"true","false",1024,4,1.56904997776166e-10,20,1
3,3,1,4,"true","false",1024,128,4.75999640794647e-10,20,1
6,3,1,2,"true","false",1024,128,4.8140980232697e-10,20,1
12,3,1,2,"true","false",1024,8,2.12125429188637e-10,20,1
12,3,1,2,"true","true",1024,16,2.1340666844676e-10,20,1
3,3,1,4,"true","true",1024,128,4.73634863080488e-10,20,1
9,3,1,4,"true","false",1024,2,2.48248579760969e-10,20,1
9,3,1,4,"true","false",1024,128,5.48831062765378e-10,20,1
3,3,1,2,"true","false",1024,512,1.90601535219602e-09,20,1
9,3,1,2,"true","false",1024,2,2.4902791222259e-10,20,1
3,3,1,2,"true","false",1024,2,1.39200764667958e-10,20,1
12,3,1,4,"true","false",1024,256,8.40705029496609e-10,20,1
6,3,1,4,"true","false",1024,2,1.65179252621352e-10,20,1
3,3,1,2,"true","true",1024,1024,3.65382794145946e-09,20,1
12,3,1,2,"true","false",1024,2,2.30759626492103e-10,20,1
9,3,1,2,"true","false",1024,512,2.02254351479036e-09,20,1
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,20,2
12,3,1,4,"true","false",1024,8,2.11181208932408e-10,20,2
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,20,2
9,3,1,2,"true","false",1024,8,2.42989480166307e-10,20,2
9,3,1,4,"true","true",1024,8,2.42972904542629e-10,20,2
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,20,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,20,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,20,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,20,3
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,21,1
18,6,1,2,"true","true",1024,64,3.06376040215022e-10,21,1
6,6,1,4,"true","false",1024,1,1.25373995702647e-10,21,1
6,6,1,4,"true","false",1024,512,1.75800697358052e-09,21,1
6,6,1,4,"true","true",1024,64,2.34252881569392e-10,21,1
12,6,1,2,"true","false",1024,512,1.9356312458235e-09,21,1
6,6,1,4,"true","false",1024,1024,3.75090570180612e-09,21,1
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,21,1
24,6,1,4,"true","true",1024,512,1.73730731199811e-09,21,1
18,6,1,4,"true","true",1024,32,2.03257464365548e-10,21,1
12,6,1,4,"true","true",1024,32,1.64565242025264e-10,21,1
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,21,1
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,21,1
24,6,1,4,"true","true",1024,32,1.94330301642902e-10,21,1
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,21,1
12,6,1,2,"true","false",1024,256,9.73304036934528e-10,21,1
24,6,1,4,"true","true",1024,4,1.8438493133474e-10,21,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,21,1
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,21,1
12,6,1,2,"true","false",1024,16,1.51342430706259e-10,21,1
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,21,1
24,6,1,4,"true","false",1024,64,2.55515132795485e-10,21,1
12,6,1,4,"true","false",1024,256,9.65418981809165e-10,21,1
24,6,1,4,"true","false",1024,4,1.82626392669449e-10,21,1
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,21,1
24,6,1,2,"true","true",1024,128,4.12411937827371e-10,21,1
24,6,1,4,"true","true",1024,64,2.56782613592105e-10,21,1
24,6,1,2,"true","false",1024,1,1.9110560617478e-10,21,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,21,1
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,21,1
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,21,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,21,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,21,2
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,21,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,21,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,21,3
