"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel"
6,2,1,2,"true","true",256,4,2.33326230151573e-10
6,6,2,2,"true","true",128,1,2.49019581426787e-10
2,1,16,4,"true","true",1024,512,1.11041960740749e-08
1,1,1,2,"true","false",512,256,2.69733935052814e-09
24,6,8,4,"true","false",512,64,6.41334163085757e-10
6,6,2,2,"true","true",1024,64,5.05763923917608e-10
12,4,16,2,"true","false",32,1,5.8598774591127e-10
10,5,8,2,"true","true",64,8,9.80298148264081e-10
6,6,1,4,"true","false",512,64,3.96774141091804e-10
12,4,1,4,"true","true",128,32,7.7874998189487e-10
15,5,4,4,"true","true",64,16,8.5448375959067e-10
6,3,16,2,"true","true",32,16,6.57010754530487e-09
8,4,8,2,"true","true",32,2,6.66312721759785e-10
12,6,4,2,"true","false",512,32,3.8713137129011e-10
12,6,4,2,"true","true",256,1,2.37359040735893e-10
8,4,2,2,"true","false",256,32,4.11613628655131e-10
6,2,2,2,"true","false",256,128,2.13359334668352e-09
3,1,8,4,"true","true",32,1,6.2323706725254e-10
8,2,1,2,"true","true",64,32,1.6302778613002e-09
12,6,1,2,"true","true",256,2,1.36286375373921e-10
8,2,4,4,"true","true",1024,1024,3.60356942714473e-09
3,1,8,4,"true","false",1024,512,4.61365486646184e-09
6,6,2,4,"true","false",512,16,2.53283797931261e-10
3,1,4,2,"true","true",512,128,1.60842475396124e-09
3,3,16,2,"true","true",256,1,1.1816771908355e-09
3,1,2,4,"true","false",128,64,3.06249390532237e-09
12,6,16,4,"true","false",64,1,8.20646440298553e-10
4,1,16,4,"true","true",128,128,1.0513166301297e-08
8,4,16,4,"true","true",256,1,9.09447898618072e-10
8,4,1,2,"true","true",128,16,4.01522515994309e-10
10,5,16,4,"true","false",64,4,1.0578585779221e-09
6,2,1,2,"true","true",256,64,9.94401956086144e-10
3,3,16,2,"true","false",64,2,1.23597642568487e-09
3,3,8,2,"true","true",1024,256,4.81656849218446e-09
8,4,16,4,"true","false",32,1,7.75087677820213e-10
3,1,2,4,"true","true",32,32,5.97409756379081e-09
12,3,4,4,"true","false",64,64,2.79476246942766e-09
3,3,4,4,"true","false",256,32,1.4502282046832e-09
8,2,16,2,"true","true",512,4,5.51701593768837e-10
24,6,1,2,"true","false",512,256,1.4614369628009e-09
1,1,4,4,"true","false",512,8,8.26387601033173e-10
3,3,16,4,"true","true",512,256,1.50902861422498e-08
1,1,8,2,"true","false",64,8,3.4995246615121e-09
6,2,16,4,"true","false",512,512,1.07131810400439e-08
5,5,1,4,"true","false",512,128,7.98437013534804e-10
12,6,2,2,"true","true",64,1,1.37576955915405e-10
8,2,8,4,"true","true",256,64,1.25910130013562e-09
6,6,4,4,"true","false",32,8,2.27652979810591e-09
8,2,2,4,"true","true",256,128,1.62074917244876e-09
6,6,8,2,"true","false",256,8,6.38052488036021e-10
6,2,2,2,"true","false",256,128,2.13359334668352e-09
10,5,2,4,"true","false",1024,1,1.73329941647074e-10
15,5,2,2,"true","false",1024,64,3.35938615915871e-10
1,1,8,2,"true","false",256,128,1.30408175521206e-08
12,3,4,4,"true","false",32,16,1.38986141863449e-09
3,3,2,2,"true","true",512,1,2.95277009466677e-10
16,4,4,2,"true","true",512,4,1.65206664089943e-10
6,3,1,4,"true","false",256,8,1.62329542661792e-10
12,3,1,4,"true","false",64,4,2.36798708843725e-10
6,2,16,2,"true","true",128,2,6.06841216140359e-10
1,1,16,4,"true","false",256,8,2.00913791937885e-09
3,3,1,2,"true","false",64,4,2.3220342299821e-10
4,1,8,2,"true","true",128,4,4.47901556673813e-10
15,5,2,4,"true","true",256,2,1.93428579262141e-10
4,1,8,4,"true","true",1024,16,5.38635213092449e-10
6,6,4,4,"true","true",64,64,1.04621392964777e-08
8,2,4,4,"true","true",32,4,4.63294946697481e-10
6,3,4,2,"true","false",128,32,1.40413203293297e-09
4,4,8,2,"true","true",512,64,2.0761411097739e-09
1,1,16,4,"true","false",32,8,1.08129486293334e-08
5,5,8,4,"true","true",64,2,6.23615597642225e-10
15,5,2,4,"true","true",256,8,2.00757800567243e-10
12,6,4,4,"true","false",512,32,3.92277819177871e-10
4,2,16,2,"true","false",512,8,8.27301934280198e-10
8,2,2,2,"true","true",512,1,2.2882384183563e-10
10,5,8,4,"true","true",128,1,3.55345683785814e-10
16,4,1,4,"true","true",128,8,2.22471826962859e-10
8,2,1,4,"true","true",128,4,2.10874750896647e-10
2,1,2,4,"true","true",1024,1024,5.38922206289359e-09
4,1,1,4,"true","true",64,2,3.09400007471745e-10
18,6,1,2,"true","false",128,8,2.41961252026913e-10
8,2,8,2,"true","true",1024,256,1.36317963004052e-09
15,5,4,2,"true","true",32,16,1.57660067352098e-09
6,2,8,4,"true","false",512,16,3.84082244017885e-10
8,4,8,2,"true","false",128,1,3.8914147111934e-10
6,6,4,2,"true","false",128,8,6.63936861361726e-10
18,6,8,2,"true","false",64,1,2.89745515940614e-10
10,5,1,2,"true","true",256,32,3.84512200602608e-10
1,1,8,4,"true","true",64,1,1.39005746627725e-09
3,3,2,4,"true","false",32,32,6.21861701381041e-09
20,5,4,2,"true","false",1024,512,1.68025637176526e-09
24,6,16,4,"true","false",64,1,4.41176165295007e-10
16,4,4,4,"true","true",64,2,1.61181556564342e-10
5,5,2,2,"true","false",1024,8,3.06000576285038e-10
12,3,1,2,"true","false",1024,8,2.12125429188637e-10
12,6,8,4,"true","true",512,2,5.06000630139232e-10
8,2,4,4,"true","false",512,512,3.23177452717188e-09
9,3,8,2,"true","true",256,32,7.88234569265801e-10
3,3,16,2,"true","false",256,4,1.31325915398513e-09
10,5,16,2,"true","false",64,16,3.06244085653103e-09
4,4,1,2,"true","false",1024,1024,3.60334802398021e-09
16,4,2,4,"true","true",512,32,2.25502137514736e-10
9,3,2,2,"true","true",128,16,5.35243388542753e-10
5,5,2,2,"true","false",64,64,6.2133303544587e-09
4,2,2,4,"true","true",64,4,2.93253152409286e-10
15,5,2,2,"true","false",128,1,1.9088363358278e-10
24,6,8,4,"true","false",512,2,3.02764863657111e-10
12,6,1,4,"true","true",256,32,3.80479063866106e-10
4,2,1,4,"true","true",256,16,2.97401227939181e-10
9,3,8,2,"true","false",512,32,4.85352400983358e-10
4,1,1,4,"true","false",512,4,3.04246843995371e-10
1,1,8,4,"true","true",128,64,1.31378430174723e-08
1,1,4,4,"true","true",32,4,2.45863349441868e-09
3,1,8,2,"true","false",512,2,5.33363841741229e-10
6,3,1,4,"true","true",128,16,4.33435785398748e-10
16,4,8,2,"true","true",1024,2,3.31586790521847e-10
6,2,4,2,"true","true",512,1,2.70807093846752e-10
12,6,8,4,"true","true",512,32,6.72559041706303e-10
10,5,4,4,"true","false",1024,8,2.68201860499411e-10
8,2,1,2,"true","false",128,4,2.07674966530537e-10
6,2,4,2,"true","true",128,32,1.11980658428254e-09
24,6,16,2,"true","false",256,64,1.84721876102641e-09
2,2,2,4,"true","true",64,2,3.5732017481859e-10
12,3,1,2,"true","true",32,4,3.98491205483331e-10
18,6,4,4,"true","true",128,128,3.46625942400752e-09
3,3,2,4,"true","false",512,128,1.71000585432955e-09
20,5,1,4,"true","true",1024,256,8.00466473365053e-10
4,4,2,4,"true","true",64,64,6.18834221699772e-09
12,4,8,2,"true","true",128,4,2.93132604459951e-10
2,1,4,2,"true","true",512,32,7.08001302396539e-10
1,1,1,2,"true","false",1024,128,7.41041733291365e-10
2,1,16,2,"true","true",512,16,1.12120490557735e-09
6,3,1,2,"true","true",128,128,3.2205058525908e-09
4,4,4,2,"true","true",32,2,7.99739491389251e-10
9,3,1,2,"true","false",1024,4,2.4429176717202e-10
6,3,16,2,"true","false",32,1,8.16606057341156e-10
4,4,4,4,"true","false",1024,16,5.15836297599105e-10
16,4,1,2,"true","true",1024,2,2.11965655134393e-10
15,5,1,4,"true","false",64,64,3.11908807197798e-09
2,1,8,2,"true","false",64,16,3.40103159606965e-09
6,3,16,4,"true","true",256,8,6.78111099287209e-10
12,3,4,2,"true","false",32,1,1.96245384956189e-10
4,4,4,4,"true","false",64,16,2.52981720043291e-09
3,1,1,2,"true","true",1024,8,3.18166499579299e-10
2,1,4,4,"true","true",64,4,7.41110999123246e-10
9,3,1,4,"true","true",64,32,1.65193129667622e-09
12,4,8,4,"true","true",1024,2,3.65919734333205e-10
2,1,8,2,"true","true",64,1,8.10090715328582e-10
3,1,2,2,"true","false",64,4,5.45591967755637e-10
18,6,16,2,"true","true",32,32,8.05295786655296e-09
18,6,1,4,"true","false",64,4,2.41454828558801e-10
12,3,16,4,"true","false",256,32,1.01029201697842e-09
20,5,1,4,"true","true",1024,2,1.98948984858234e-10
6,3,2,2,"true","false",512,2,1.62118673872811e-10
5,5,2,2,"true","false",512,4,2.55665981038529e-10
8,2,16,2,"true","true",128,8,6.91688536576861e-10
16,4,4,2,"true","true",512,1,1.76922574452008e-10
4,2,8,2,"true","true",1024,1,6.28915064468409e-10
5,5,4,2,"true","true",1024,2,5.3508948620405e-10
9,3,16,2,"true","false",512,128,2.73614443880971e-09
3,1,2,4,"true","true",32,1,4.52320973497117e-10
3,1,4,2,"true","false",512,32,5.40351884942018e-10
3,1,8,4,"true","true",256,4,5.48238327116481e-10
6,2,4,2,"true","false",512,32,3.81960755118267e-10
6,3,16,2,"true","false",256,4,7.39568958338689e-10
12,3,2,4,"true","false",256,32,3.98964066394446e-10
2,1,1,2,"true","true",128,8,4.14852527238655e-10
8,4,1,2,"true","true",1024,64,2.61412127315797e-10
10,5,8,2,"true","false",1024,16,4.2121977848357e-10
4,1,2,4,"true","false",256,64,1.21238660762396e-09
2,2,2,2,"true","true",64,16,1.88635876775778e-09
16,4,8,4,"true","true",128,2,2.2984405827111e-10
4,1,2,2,"true","true",256,1,3.13382758423271e-10
15,5,1,4,"true","false",1024,2,2.13203530902006e-10
12,4,1,2,"true","true",1024,32,2.16681087387789e-10
8,4,8,2,"true","false",64,16,1.92227196080154e-09
3,3,1,4,"true","true",512,256,1.74545498971418e-09
8,2,16,2,"true","false",128,16,1.14911415261514e-09
5,5,2,4,"true","true",128,64,2.87343619790074e-09
24,6,2,2,"true","false",64,1,1.45636868470051e-10
6,6,16,2,"true","true",32,2,1.93520946345421e-09
5,5,2,4,"true","true",32,16,2.70131353630714e-09
20,5,2,4,"true","true",1024,64,2.48082189109033e-10
4,2,4,2,"true","true",256,1,3.34653243164248e-10
15,5,8,2,"true","true",512,1,3.14251472287061e-10
12,4,4,4,"true","true",1024,2,2.5269556441537e-10
12,3,4,2,"true","false",32,1,1.96245384956189e-10
3,1,2,4,"true","true",256,64,1.61075441230236e-09
4,4,16,2,"true","false",512,8,1.58475077888106e-09
15,5,2,2,"true","false",128,128,3.49764544228686e-09
8,4,16,4,"true","true",512,16,8.84153646581763e-10
12,6,2,2,"true","false",512,256,1.63609710011497e-09
8,4,2,4,"true","true",512,32,2.36154143988936e-10
15,5,8,2,"true","false",32,2,4.53917535306976e-10
15,5,8,2,"true","false",32,16,2.34751658485768e-09
4,1,16,2,"true","false",32,1,7.75492427212711e-10
9,3,16,4,"true","true",128,1,5.27040304474257e-10
6,2,2,4,"true","true",128,16,6.2700056276569e-10
4,2,4,2,"true","true",512,128,1.66025254903393e-09
6,2,16,4,"true","false",64,64,1.0283872818438e-08
10,5,8,2,"true","false",32,1,4.44238083418801e-10
8,4,8,2,"true","false",32,8,1.91379798430698e-09
4,2,2,4,"true","true",1024,128,5.21679294939692e-10
16,4,16,2,"true","false",128,2,4.21736502601301e-10
4,2,1,4,"true","false",128,4,1.91868024039371e-10
8,2,8,2,"true","false",512,64,6.88222743351756e-10
6,2,1,4,"true","true",128,64,1.88516984911165e-09
18,6,16,2,"true","false",64,1,5.89787368913543e-10
1,1,16,2,"true","true",256,64,1.07478771029172e-08
8,4,2,2,"true","false",64,1,1.52574412253316e-10
18,6,4,2,"true","false",256,16,2.7657708336571e-10
6,3,1,4,"true","true",512,4,1.6030375413081e-10
6,2,1,4,"true","false",512,1,2.37690834194426e-10
6,3,1,4,"true","true",512,128,8.63592035136677e-10
12,3,16,2,"true","false",256,8,4.54506118254011e-10
4,4,8,2,"true","false",1024,2,8.73191293666602e-10
6,2,1,2,"true","true",128,1,2.27897412917762e-10
4,4,16,2,"true","true",256,1,1.77832813188268e-09
4,4,4,4,"true","true",64,1,5.05813545918679e-10
6,2,4,4,"true","false",512,512,4.29284272888879e-09
6,3,2,2,"true","false",256,128,1.63602443454182e-09
6,2,2,4,"true","true",32,2,4.06370464809573e-10
8,4,1,4,"true","true",32,8,7.52515315140063e-10
5,5,1,4,"true","false",32,32,2.7207611348178e-09
4,1,4,4,"true","false",1024,64,3.97422849527689e-10
12,4,4,2,"true","true",64,16,8.9011105616245e-10
1,1,2,2,"true","true",128,16,1.41235210245503e-09
4,2,2,4,"true","true",1024,64,2.96055085735983e-10
3,3,2,2,"true","false",32,2,5.43825393815988e-10
2,1,2,4,"true","false",64,16,1.39167462487206e-09
12,4,1,2,"true","false",256,128,1.54576883419484e-09
20,5,4,2,"true","false",1024,256,7.95609201864117e-10
4,2,2,2,"true","false",64,16,9.67035848718677e-10
20,5,4,4,"true","true",32,4,3.45166271334714e-10
5,5,2,2,"true","true",256,1,2.59727460741756e-10
10,5,8,4,"true","false",512,2,3.82416301078267e-10
8,2,4,2,"true","false",512,1,2.2684591649054e-10
5,5,2,2,"true","true",512,2,2.59517716640407e-10
8,2,1,2,"true","false",256,1,2.14585651282566e-10
9,3,1,4,"true","false",512,64,4.86125309855117e-10
2,2,2,2,"true","true",128,128,7.32319192172733e-09
8,4,2,4,"true","false",1024,512,1.85758947421547e-09
4,2,16,2,"true","true",64,8,2.11346899699299e-09
20,5,8,4,"true","false",512,1,2.75465315730946e-10
9,3,1,2,"true","true",512,4,1.98408414891747e-10
1,1,4,2,"true","false",32,8,4.613925589809e-09
2,2,2,4,"true","true",128,64,3.69465638783954e-09
4,4,16,2,"true","true",128,2,1.34251146231015e-09
8,2,16,4,"true","true",32,4,1.18629828032266e-09
10,5,2,2,"true","false",128,64,1.44412865860309e-09
5,5,8,4,"true","true",256,64,3.90171215193684e-09
3,1,4,4,"true","true",32,1,4.55058893138074e-10
4,4,8,2,"true","false",32,8,3.73309754613391e-09
2,1,8,2,"true","true",1024,1024,1.37286186463468e-08
9,3,8,2,"true","true",128,128,5.57283381140758e-09
9,3,8,4,"true","false",256,1,3.28671176893276e-10
15,5,4,2,"true","false",1024,512,2.2050144906563e-09
24,6,4,2,"true","false",256,128,1.34201060880529e-09
15,5,2,4,"true","false",1024,4,2.3386662164823e-10
9,3,16,2,"true","false",256,8,5.5756741017464e-10
12,6,4,2,"true","false",512,64,7.19574695172387e-10
3,1,8,2,"true","true",256,16,7.86077788404089e-10
10,5,1,2,"true","false",128,2,1.44634541860957e-10
12,3,16,4,"true","true",512,16,4.83699761568119e-10
1,1,8,4,"true","false",128,32,6.68542433455977e-09
4,2,1,2,"true","false",256,1,1.83529331394338e-10
4,2,4,2,"true","true",64,1,3.5294032763844e-10
24,6,4,2,"true","true",32,1,1.69233100879843e-10
4,2,2,4,"true","true",512,64,5.17075248424948e-10
3,1,2,4,"true","false",128,1,3.69296893859652e-10
18,6,8,2,"true","true",64,1,2.95364936973015e-10
4,1,8,2,"true","true",512,8,4.53990177292987e-10
10,5,8,2,"true","false",1024,128,1.1964580860233e-09
16,4,2,2,"true","true",32,16,1.26936256979655e-09
6,6,16,4,"true","true",128,32,6.28030701443899e-09
4,1,8,2,"true","false",512,256,3.336181888493e-09
3,3,4,4,"true","false",1024,128,1.67648787849176e-09
20,5,4,4,"true","false",256,16,2.10852762448912e-10
8,2,2,2,"true","false",512,4,2.08553688526151e-10
3,3,8,4,"true","false",128,32,4.06584658550212e-09
12,3,8,4,"true","true",256,128,2.15470785791682e-09
4,1,4,2,"true","false",32,2,4.31512342825211e-10
6,2,4,2,"true","false",64,1,2.69382142628694e-10
4,4,16,2,"true","false",32,8,6.17094549495484e-09
12,3,8,4,"true","false",128,64,2.06028577633383e-09
6,2,16,2,"true","false",512,64,1.48933624335259e-09
10,5,2,2,"true","false",64,32,1.41314738170039e-09
12,3,4,2,"true","true",32,1,1.96691515985744e-10
12,4,4,4,"true","false",32,32,3.24670878109623e-09
4,2,4,2,"true","false",512,2,3.3766292404172e-10
20,5,1,2,"true","false",1024,512,1.6821157995059e-09
8,2,8,2,"true","false",64,64,4.72619852353005e-09
24,6,1,2,"true","true",256,16,1.99138060042262e-10
6,2,4,2,"true","true",1024,1024,4.78843319972813e-09
6,2,2,4,"true","false",256,16,3.8137818134845e-10
6,3,16,2,"true","false",512,8,9.54148250990533e-10
9,3,8,2,"true","true",256,8,3.20674156805163e-10
18,6,2,2,"true","false",256,32,4.72295590865074e-10
3,1,1,2,"true","true",1024,1024,5.39459360580899e-09
3,3,2,4,"true","true",256,1,2.93600081251883e-10
5,5,1,4,"true","true",128,1,1.22036931253803e-10
12,3,2,4,"true","false",64,64,2.79794401847253e-09
18,6,16,2,"true","true",128,64,4.43816642663665e-09
6,2,2,4,"true","false",512,2,2.62363125982068e-10
4,4,16,2,"true","true",512,2,1.88534196364462e-09
9,3,8,2,"true","false",1024,32,3.9508944885352e-10
8,4,1,2,"true","false",32,1,2.05430385869303e-10
4,4,2,2,"true","true",512,512,6.5024267391093e-09
8,2,1,2,"true","false",64,2,2.11602953662672e-10
9,3,4,4,"true","true",512,8,2.31573959848735e-10
16,4,4,4,"true","true",1024,256,8.02707840224831e-10
18,6,4,2,"true","false",256,16,2.7657708336571e-10
24,6,16,2,"true","false",256,128,3.67439721648483e-09
9,3,4,4,"true","true",1024,512,2.3132040029545e-09
12,4,2,2,"true","false",256,16,3.02036742532906e-10
2,2,8,2,"true","true",128,32,4.70452364425859e-09
4,2,1,4,"true","false",64,1,2.01475503313195e-10
18,6,2,2,"true","false",1024,256,1.14588572659047e-09
2,2,2,4,"true","true",256,8,3.36296616521395e-10
10,5,1,4,"true","true",512,4,1.42250429448815e-10
5,5,8,4,"true","true",512,32,1.07297942902625e-09
2,2,16,2,"true","false",512,32,2.22859209591258e-09
12,6,1,2,"true","false",32,32,2.67570515292225e-09
15,5,4,4,"true","true",256,4,1.98356862304833e-10
8,4,2,4,"true","true",1024,4,1.6364395460428e-10
2,2,16,2,"true","true",64,32,1.52059206442589e-08
24,6,8,4,"true","true",512,2,3.12827541570346e-10
6,2,16,4,"true","false",512,32,9.17698128623221e-10
9,3,1,4,"true","true",128,16,4.76246123939505e-10
3,1,16,4,"true","false",512,32,1.26459244344956e-09
3,1,4,2,"true","false",512,1,3.77801064307992e-10
2,2,8,2,"true","true",256,32,2.4586610993163e-09
18,6,8,4,"true","true",256,4,3.00956056148206e-10
2,2,8,4,"true","false",128,64,9.22694385698229e-09
6,6,2,4,"true","true",1024,4,2.90120893730995e-10
4,4,4,4,"true","false",64,16,2.52981720043291e-09
6,3,2,2,"true","true",1024,2,1.63950872741758e-10
12,6,2,2,"true","true",256,8,1.36187349370177e-10
10,5,16,2,"true","false",64,1,8.40552301478467e-10
6,3,8,2,"true","true",256,64,2.109993183352e-09
2,2,16,4,"true","true",128,8,2.22539180142357e-09
8,4,2,2,"true","true",512,128,8.11304153430327e-10
2,1,2,4,"true","true",512,1,2.87010815909547e-10
4,2,8,2,"true","true",128,128,9.18204098322600e-09
2,1,16,2,"true","false",128,2,1.16363884571388e-09
3,1,4,4,"true","false",64,4,5.46354353284779e-10
12,6,4,4,"true","false",128,2,2.31555166785373e-10
20,5,4,2,"true","false",512,8,1.53913717793976e-10
4,4,2,4,"true","true",1024,16,3.14345577772956e-10
15,5,16,2,"true","true",128,4,5.98036941631968e-10
8,4,2,2,"true","false",128,2,1.45707850019662e-10
4,1,16,4,"true","true",32,4,1.64631095387565e-09
4,1,2,2,"true","true",512,32,3.90947450460145e-10
4,2,8,2,"true","false",128,64,4.65140776858768e-09
12,3,16,2,"true","true",1024,4,5.77034235971347e-10
20,5,2,4,"true","true",256,256,2.72796963648433e-09
6,3,16,2,"true","true",512,16,7.03727396811441e-10
8,4,1,4,"true","false",1024,2,1.71499350037707e-10
4,4,16,2,"true","true",512,16,1.56565457936214e-09
10,5,16,4,"true","false",128,8,1.03741611798329e-09
20,5,1,4,"true","false",256,4,1.51000494522409e-10
12,3,8,4,"true","true",256,128,2.15470785791682e-09
20,5,4,4,"true","true",256,32,3.48152836307216e-10
12,3,16,4,"true","true",512,128,1.97510751494729e-09
12,3,4,4,"true","false",256,128,1.4263793441842e-09
16,4,4,2,"true","false",64,1,1.57541884431333e-10
8,4,2,2,"true","true",32,4,4.02696508848038e-10
9,3,4,4,"true","false",32,8,9.74211028573317e-10
5,5,2,2,"true","false",512,64,7.8805232490681e-10
24,6,1,2,"true","false",1024,8,1.78857911487235e-10
6,6,16,4,"true","true",64,4,1.90884160718286e-09
3,1,4,2,"true","false",256,4,3.71440554014587e-10
2,2,2,2,"true","false",1024,1024,7.88918022407974e-09
20,5,16,2,"true","false",128,64,3.32728985362768e-09
1,1,16,4,"true","true",1024,1,2.78365792176101e-09
3,1,8,2,"true","false",1024,32,6.56631669379667e-10
16,4,1,4,"true","false",32,32,2.4382479243422e-09
6,3,8,4,"true","true",32,2,7.16142902304078e-10
1,1,1,2,"true","false",128,2,2.28205085687125e-10
12,4,1,2,"true","false",128,4,1.86013873334509e-10
16,4,2,4,"true","false",64,16,6.68945571882596e-10
9,3,8,2,"true","true",128,64,2.72813348626156e-09
1,1,16,2,"true","true",256,128,2.10496646273317e-08
4,1,8,4,"true","false",1024,64,6.69900131999567e-10
2,1,16,4,"true","true",512,16,1.12304136121772e-09
8,4,2,2,"true","true",64,8,4.04860315538647e-10
18,6,1,4,"true","false",256,128,1.52879383022684e-09
9,3,8,2,"true","false",32,1,3.74340434574468e-10
3,1,2,4,"true","false",64,8,9.01076302672502e-10
15,5,2,2,"true","true",512,8,2.04902450343632e-10
24,6,1,4,"true","false",256,1,1.47370854872782e-10
20,5,8,2,"true","false",256,1,2.36180215688459e-10
16,4,8,4,"true","true",512,2,2.69812020793178e-10
3,1,2,2,"true","false",1024,128,9.00160761167165e-10
5,5,1,2,"true","false",512,2,1.19264177349936e-10
6,2,16,2,"true","false",512,16,6.49247163880642e-10
18,6,4,4,"true","false",32,16,1.51722689282037e-09
1,1,8,4,"true","true",128,32,6.68586339199063e-09
12,3,16,2,"true","false",64,32,3.45350092986488e-09
16,4,4,2,"true","false",512,64,3.76590291248218e-10
8,4,2,2,"true","true",32,16,1.43570598468648e-09
15,5,1,2,"true","true",64,32,1.43725898189588e-09
12,6,4,4,"true","false",32,2,3.88156151481417e-10
