"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
6,3,16,4,"true","true",64,2,7.50890630531278e-10,5
6,3,8,4,"true","true",64,4,6.46373772540991e-10,5
6,6,4,2,"true","true",512,8,4.05604193628324e-10,5
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,5
12,3,8,4,"true","false",256,128,2.14307464689559e-09,5
4,2,4,2,"true","false",1024,8,3.58723097381013e-10,5
4,2,1,2,"true","true",64,2,1.91922995343151e-10,5
9,3,1,2,"true","false",64,64,3.25811966833981e-09,5
24,6,16,4,"true","false",256,4,4.62210366810983e-10,5
3,3,4,4,"true","false",64,32,5.51730488401008e-09,5
9,3,4,4,"true","true",64,16,9.68241435829647e-10,5
16,4,1,4,"true","false",64,4,2.1640227783469e-10,5
18,6,4,4,"true","false",128,2,1.87463016962512e-10,5
3,3,2,2,"true","false",1024,8,2.80618217169867e-10,5
16,4,2,4,"true","true",128,8,2.19257105073008e-10,5
3,1,4,2,"true","true",1024,64,5.49469233267189e-10,5
24,6,4,2,"true","false",512,512,2.92837754644776e-09,5
2,1,4,4,"true","false",64,16,2.36225835690464e-09,5
15,5,1,2,"true","false",64,2,1.74150162875236e-10,5
8,4,8,2,"true","false",1024,8,4.42764820191324e-10,5
18,6,2,2,"true","false",1024,512,2.25874507881045e-09,5
16,4,16,4,"true","false",128,4,4.26129755741035e-10,5
6,3,1,4,"true","false",1024,256,9.08575285128259e-10,5
6,6,1,2,"true","false",128,64,1.46150631950934e-09,5
12,3,4,4,"true","true",1024,1024,3.53524818833683e-09,5
4,1,1,2,"true","true",512,256,2.32827187540737e-09,5
24,6,1,2,"true","false",256,1,1.47474362498301e-10,5
12,6,8,4,"true","false",256,1,3.74960013404469e-10,5
3,3,16,4,"true","false",64,8,3.51900916792227e-09,5
1,1,4,2,"true","true",32,32,1.83076010018682e-08,5
8,4,16,2,"true","false",32,16,6.04277428521357e-09,5
12,4,16,4,"true","true",128,1,5.58721138274378e-10,5
1,1,8,2,"true","true",32,32,2.65902097060441e-08,5
2,1,1,4,"true","false",1024,64,4.18826142292599e-10,5
2,2,8,2,"true","true",1024,16,9.75769855886669e-10,5
12,3,8,4,"true","false",32,4,6.06264396291817e-10,5
10,5,1,4,"true","true",1024,32,1.58546640953637e-10,5
12,3,16,2,"true","false",128,4,4.33468505759009e-10,5
4,4,4,2,"true","true",32,2,7.99739491389251e-10,5
3,1,1,2,"true","true",512,128,1.43468756449303e-09,5
6,2,4,4,"true","false",512,512,4.29284272888879e-09,5
6,3,4,2,"true","false",32,16,2.69378956453014e-09,5
12,3,16,2,"true","false",256,4,4.55448142551118e-10,5
12,6,2,4,"true","true",256,64,7.4458368615467e-10,5
8,2,16,2,"true","true",128,2,4.86189074695562e-10,5
6,6,1,4,"true","true",64,16,6.8324373704478e-10,5
4,1,8,2,"true","false",32,1,4.91704910977156e-10,5
2,2,8,2,"true","false",1024,128,2.5866184952286e-09,5
9,3,2,2,"true","true",512,256,1.96635069832038e-09,5
6,3,4,4,"true","false",1024,4,3.11890472745647e-10,5
2,2,8,2,"true","false",256,64,4.69638029862599e-09,5
2,1,8,4,"true","false",64,16,3.40799593963112e-09,5
8,2,8,2,"true","true",256,1,3.16802079774685e-10,5
18,6,16,4,"true","true",64,64,8.99566283996933e-09,5
15,5,1,4,"true","true",128,1,1.72799592460463e-10,5
4,4,4,4,"true","false",512,64,1.36742647822307e-09,5
20,5,1,4,"true","true",512,32,2.11626675856494e-10,5
18,6,2,4,"true","false",64,1,1.89620592573077e-10,5
20,5,2,4,"true","true",256,8,1.52126537660643e-10,5
9,3,4,4,"true","false",32,8,9.74211028573317e-10,5
2,1,8,2,"true","true",512,512,1.29425870502304e-08,5
6,3,16,2,"true","false",512,512,1.78338853997726e-08,5
12,3,8,4,"true","true",512,64,6.17426822968586e-10,5
6,3,8,4,"true","false",256,8,4.19744019827773e-10,5
3,1,8,4,"true","true",256,2,5.47693773107465e-10,5
4,1,1,2,"true","true",1024,256,1.21325064588476e-09,5
1,1,4,2,"true","false",128,16,2.40699910690644e-09,5
3,3,4,2,"true","false",64,4,8.11147965964035e-10,5
6,6,4,4,"true","true",32,4,1.21969538371669e-09,5
6,2,1,4,"true","true",1024,128,5.69840870223828e-10,5
16,4,8,2,"true","false",512,1,2.9196807589562e-10,5
15,5,1,4,"true","true",256,64,7.64422287747521e-10,5
15,5,2,2,"true","true",128,32,8.40966638423646e-10,5
12,6,8,4,"true","true",512,512,1.12415167647631e-08,5
12,4,8,2,"true","true",1024,2,3.60576048255982e-10,5
24,6,1,4,"true","false",512,1,1.6304221706394e-10,6
9,3,2,4,"true","false",256,256,3.76801340191602e-09,6
12,6,4,4,"true","false",64,64,5.24439344596397e-09,6
6,2,8,4,"true","false",512,4,3.74241157422347e-10,6
9,3,8,2,"true","true",512,128,1.54167260370362e-09,6
6,2,8,4,"true","false",1024,512,3.58688966769398e-09,6
8,4,2,2,"true","false",32,16,1.43838874711057e-09,6
1,1,1,4,"true","false",128,16,7.13865366786119e-10,6
9,3,1,4,"true","false",128,2,2.0268213729394e-10,6
6,6,1,4,"true","true",256,2,1.19195652830312e-10,6
6,3,2,2,"true","false",256,64,8.28885920718399e-10,6
12,4,1,2,"true","false",128,64,1.48699765471666e-09,6
20,5,16,2,"true","false",128,8,5.81326609405784e-10,6
18,6,2,2,"true","false",1024,32,2.35169660521537e-10,6
4,2,4,2,"true","false",256,64,1.65179063912881e-09,6
9,3,4,2,"true","true",256,64,9.69306417381901e-10,6
24,6,1,4,"true","true",32,32,2.33488228586549e-09,6
12,3,4,4,"true","false",1024,32,2.230094279984e-10,6
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,6
5,5,2,4,"true","false",1024,512,3.78220507870435e-09,6
6,3,16,4,"true","true",32,8,3.43629678412296e-09,6
4,2,1,2,"true","true",128,128,3.67542822964944e-09,6
20,5,1,2,"true","false",1024,512,1.6821157995059e-09,6
6,2,4,2,"true","false",128,128,4.15509644170927e-09,6
1,1,8,4,"true","false",128,8,2.00709956472562e-09,6
4,1,2,4,"true","true",1024,1024,4.59765029715439e-09,6
3,1,1,4,"true","true",32,4,8.18775338343559e-10,6
15,5,8,4,"true","false",32,16,2.3466519600222e-09,6
2,1,2,4,"true","false",128,64,2.68002198154815e-09,6
20,5,1,4,"true","true",32,4,3.4324002368832e-10,6
15,5,8,2,"true","true",512,128,1.45014109537791e-09,6
3,3,8,2,"true","true",512,128,4.4387064075263e-09,6
5,5,2,2,"true","false",64,8,7.31115290205295e-10,6
20,5,16,4,"true","true",128,2,4.1183426862542e-10,6
24,6,8,2,"true","true",512,8,2.4568753460352e-10,6
6,2,2,4,"true","false",256,256,4.19670081975125e-09,6
20,5,2,4,"true","true",1024,2,2.00434028293261e-10,6
24,6,8,2,"true","true",256,64,1.04223300788651e-09,6
24,6,8,2,"true","true",256,256,4.25609986610143e-09,6
5,5,4,2,"true","false",64,2,4.34388898655257e-10,6
1,1,4,4,"true","false",1024,128,2.40867261816593e-09,6
1,1,1,4,"true","true",32,8,1.39087446178402e-09,6
1,1,8,4,"true","true",512,64,3.43252380827548e-09,6
8,4,8,4,"true","true",512,4,3.92464738021356e-10,6
12,6,16,4,"true","false",64,8,1.62782827142693e-09,6
6,3,2,4,"true","false",1024,64,2.61196043450564e-10,6
8,4,4,2,"true","false",64,4,3.98217565337972e-10,6
10,5,1,4,"true","true",256,64,7.44320879985392e-10,6
4,4,16,4,"true","false",512,128,7.4079233222762e-09,6
9,3,16,4,"true","false",128,64,4.54239536673175e-09,6
4,4,1,2,"true","true",256,1,1.2942682127942e-10,6
4,1,1,4,"true","false",512,64,6.54651831827105e-10,6
6,6,2,2,"true","false",512,2,2.43477294200009e-10,6
10,5,1,4,"true","true",1024,256,8.99201838499889e-10,6
12,3,4,2,"true","true",64,4,2.37836242720731e-10,6
8,2,16,2,"true","true",64,32,3.89556441639056e-09,6
6,3,1,2,"true","true",128,4,1.6695616362811e-10,6
16,4,8,2,"true","false",1024,512,2.51663072261597e-09,6
12,3,1,4,"true","true",256,32,3.9752058165633e-10,6
18,6,4,4,"true","true",512,2,1.86701557898549e-10,6
4,4,4,2,"true","true",256,2,4.56294741047946e-10,6
3,3,2,2,"true","false",128,1,2.90191765565396e-10,6
10,5,4,2,"true","false",64,64,5.38077023285951e-09,6
4,1,1,2,"true","false",1024,128,6.56827700352347e-10,6
10,5,16,2,"true","false",32,4,1.7039185057391e-09,6
16,4,2,2,"true","false",256,16,2.17290594979694e-10,6
18,6,1,2,"true","false",256,32,4.1495905398158e-10,6
2,1,1,2,"true","false",64,2,2.85678636502875e-10,6
8,2,16,2,"true","false",64,1,4.98158314462948e-10,6
4,1,2,2,"true","true",1024,512,2.35455032685963e-09,6
20,5,8,4,"true","false",128,4,2.2254606864791e-10,6
10,5,8,4,"true","false",512,4,3.76825636289474e-10,6
4,1,4,2,"true","true",32,32,4.48290060615429e-09,6
6,2,1,2,"true","true",256,32,5.54606152108951e-10,6
8,2,16,2,"true","false",128,32,2.04576542625604e-09,6
4,1,2,2,"true","false",1024,128,6.59342609566246e-10,6
20,5,4,4,"true","false",256,16,2.10852762448912e-10,6
16,4,8,2,"true","true",128,128,4.03492762332676e-09,6
6,3,16,4,"true","false",128,128,1.38926464895259e-08,6
15,5,8,2,"true","false",512,8,3.09814603093347e-10,6
5,5,4,4,"true","false",1024,2,5.37062002011823e-10,6
12,3,1,2,"true","true",256,2,1.74188710173769e-10,6
2,2,16,2,"true","false",256,4,1.43211826090825e-09,6
18,6,4,4,"true","false",64,4,2.77908370808423e-10,6
3,3,4,2,"true","true",512,1,5.12144168337364e-10,6
8,4,2,2,"true","true",64,16,7.59240521040894e-10,6
9,3,8,2,"true","false",1024,512,3.53800064353537e-09,6
1,1,4,4,"true","true",128,4,8.49397911268672e-10,6
16,4,2,2,"true","true",256,64,6.80312477255551e-10,6
16,4,8,4,"true","true",1024,1,3.36384728365761e-10,6
16,4,16,2,"true","false",64,64,6.80991139893454e-09,6
16,4,2,2,"true","true",512,4,1.64122857625645e-10,6
6,3,4,4,"true","true",32,1,3.45814422092583e-10,6
3,3,4,4,"true","false",512,512,1.1828832885091e-08,6
10,5,2,2,"true","false",256,16,2.21922416656507e-10,6
4,4,16,2,"true","true",128,8,1.90181656891835e-09,6
18,6,2,4,"true","false",1024,32,2.33537911286996e-10,6
24,6,1,2,"true","true",64,64,2.63814994524131e-09,6
16,4,8,4,"true","false",256,16,3.36057887084089e-10,6
6,6,8,4,"true","true",256,2,6.86345952518823e-10,6
3,3,2,4,"true","true",1024,64,4.79648426008438e-10,6
4,1,2,2,"true","true",1024,16,3.14938415935857e-10,6
2,2,4,4,"true","true",64,64,1.2858262952897e-08,6
12,4,1,4,"true","true",64,8,4.41541769620454e-10,6
5,5,2,4,"true","false",64,1,2.66960040033778e-10,6
10,5,4,4,"true","true",128,64,2.52727263022891e-09,7
5,5,2,2,"true","true",256,1,2.59727460741756e-10,7
3,3,16,2,"true","false",128,8,1.96072335012369e-09,7
2,2,4,2,"true","true",128,4,5.97802918465395e-10,7
3,1,8,4,"true","true",1024,1024,9.20193620426346e-09,7
2,1,1,4,"true","false",1024,1,2.93754253145578e-10,7
4,1,2,2,"true","false",512,1,3.30995537873054e-10,7
2,1,16,4,"true","true",1024,32,1.22539161011602e-09,7
24,6,2,2,"true","true",512,1,1.63313245942168e-10,7
9,3,1,2,"true","true",256,4,2.02923714418955e-10,7
4,1,16,4,"true","false",512,4,7.41319575410133e-10,7
6,2,8,2,"true","true",1024,1024,7.10206794311131e-09,7
12,4,16,2,"true","false",64,64,9.05466672077649e-09,7
10,5,4,4,"true","false",32,16,2.33497823937509e-09,7
8,2,1,4,"true","false",1024,32,2.57222414907077e-10,7
2,2,4,4,"true","true",64,16,3.23068669330417e-09,7
8,2,8,2,"true","false",32,2,4.33926309972703e-10,7
6,2,1,4,"true","false",64,1,2.379860311502e-10,7
6,2,2,4,"true","true",256,16,3.83523976551495e-10,7
1,1,2,2,"true","true",512,4,4.76975805808761e-10,7
18,6,1,4,"true","true",128,64,1.46183503340144e-09,7
15,5,1,2,"true","true",1024,16,2.09673034969332e-10,7
9,3,8,4,"true","false",512,128,1.52059559600817e-09,7
10,5,16,4,"true","true",256,4,8.41051334685377e-10,7
1,1,4,2,"true","true",32,16,9.11779395370565e-09,7
4,1,1,4,"true","true",256,8,3.1178771190159e-10,7
5,5,2,2,"true","true",64,4,4.12520913296723e-10,7
12,6,2,2,"true","false",256,32,3.78692955251608e-10,7
4,4,4,4,"true","false",1024,8,5.71449283821648e-10,7
3,3,2,2,"true","false",64,16,1.60490281050812e-09,7
2,2,16,4,"true","true",256,128,1.53079439153927e-08,7
18,6,2,4,"true","false",256,32,4.69233622612078e-10,7
6,3,2,2,"true","true",512,512,3.45609797354953e-09,7
12,4,4,4,"true","true",32,16,1.66799845540344e-09,7
2,2,1,2,"true","true",512,32,2.73790454484229e-10,7
12,3,16,2,"true","false",128,2,4.32230937529601e-10,7
6,2,2,2,"true","false",1024,512,2.40898229228561e-09,7
6,3,2,4,"true","true",1024,128,4.77404086654482e-10,7
18,6,1,4,"true","true",32,16,1.33393639885822e-09,7
1,1,2,4,"true","false",32,8,2.71758335742654e-09,7
1,1,8,2,"true","false",1024,1,1.67637481279267e-09,7
2,1,4,2,"true","false",512,4,4.58452406652991e-10,7
8,4,1,4,"true","false",1024,256,9.18550295631007e-10,7
4,1,16,4,"true","true",256,4,7.27659278229622e-10,7
5,5,4,4,"true","true",32,8,2.37031509200057e-09,7
2,1,2,4,"true","false",1024,8,2.5343916955503e-10,7
18,6,16,2,"true","true",64,8,1.15171454304233e-09,7
3,1,16,4,"true","false",256,64,3.74077132041238e-09,7
2,2,1,4,"true","false",1024,32,1.65481966403753e-10,7
3,1,1,4,"true","true",256,8,3.31274954063995e-10,7
3,3,16,4,"true","false",64,16,6.70276714811482e-09,7
4,1,1,4,"true","true",64,64,4.53323253299321e-09,7
9,3,1,4,"true","true",64,8,4.82760108301819e-10,7
12,4,1,2,"true","true",256,64,7.87034584206009e-10,7
5,5,2,2,"true","false",512,128,1.55585839297043e-09,7
6,2,1,4,"true","false",128,32,9.94725727240947e-10,7
9,3,4,4,"true","false",512,64,5.49683184417306e-10,7
12,4,4,4,"true","true",128,32,8.84128645172197e-10,7
4,1,8,2,"true","false",512,32,5.99986867245714e-10,7
5,5,4,2,"true","false",512,8,4.23628639770143e-10,7
6,6,2,4,"true","false",512,128,1.54641853296193e-09,7
6,6,16,4,"true","false",256,128,1.45351926121595e-08,7
4,4,4,4,"true","true",128,64,5.02929673977263e-09,7
6,2,8,2,"true","false",32,1,4.34715744367034e-10,7
4,1,2,4,"true","true",128,8,3.92807288280137e-10,7
8,4,2,4,"true","false",1024,1,1.88995180529676e-10,7
6,2,1,4,"true","true",1024,256,1.02946682644866e-09,7
16,4,16,2,"true","true",256,128,3.58176894419026e-09,7
6,3,1,4,"true","false",512,128,8.67871314986807e-10,7
4,1,2,2,"true","false",1024,32,3.22574616861557e-10,7
15,5,8,4,"true","false",512,256,2.97224840210042e-09,7
4,1,4,2,"true","true",512,128,1.20935620296668e-09,7
3,1,4,4,"true","true",1024,16,3.80893201156693e-10,7
6,3,1,4,"true","false",1024,64,2.66850907507085e-10,7
6,6,16,2,"true","true",512,4,1.66364747690047e-09,7
3,1,8,2,"true","true",256,128,4.41997948164364e-09,7
4,4,2,4,"true","false",64,1,2.92089250284351e-10,7
2,1,4,2,"true","false",128,64,4.54784429318517e-09,7
12,3,16,2,"true","true",1024,4,5.77034235971347e-10,7
16,4,8,2,"true","false",256,16,3.37598989032467e-10,7
12,4,4,2,"true","true",1024,128,5.68376641768614e-10,7
16,4,16,2,"true","true",64,2,4.32643264861889e-10,7
4,2,2,2,"true","true",256,128,1.86365412600121e-09,7
4,1,8,2,"true","false",1024,128,1.02923997271234e-09,7
12,6,8,2,"true","false",64,64,7.96678142712931e-09,7
9,3,2,2,"true","false",128,32,9.61092088575108e-10,7
6,2,2,4,"true","false",32,4,6.47432009780066e-10,7
3,3,1,4,"true","true",64,2,1.59139411712327e-10,7
1,1,16,2,"true","false",1024,128,5.78401146027442e-09,7
16,4,4,4,"true","true",128,4,1.60201314486142e-10,7
4,4,1,2,"true","true",512,16,1.32628734769169e-10,7
6,6,16,2,"true","true",256,128,1.45934090012488e-08,7
6,2,2,4,"true","true",64,8,6.32339101657882e-10,7
8,4,2,4,"true","false",256,1,1.54330099514662e-10,7
6,6,2,2,"true","false",256,16,3.97795923722191e-10,7
2,2,8,4,"true","true",32,4,2.50271085329369e-09,7
9,3,1,2,"true","true",64,8,4.80467172442077e-10,7
9,3,4,4,"true","true",128,64,1.83344524557474e-09,7
15,5,2,2,"true","true",32,1,2.2484865779634e-10,7
18,6,8,4,"true","false",32,2,4.37130787368472e-10,7
12,6,2,2,"true","false",1024,8,1.48303863941963e-10,7
10,5,1,2,"true","true",1024,2,1.60510956498492e-10,7
16,4,1,2,"true","true",1024,16,1.98094613916691e-10,7
10,5,8,4,"true","true",256,64,1.98862679473752e-09,7
4,1,8,2,"true","false",64,8,9.78637001670808e-10,7
15,5,1,2,"true","false",1024,1,2.15512923703201e-10,8
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,8
12,4,8,4,"true","true",512,512,5.89040476493832e-09,8
1,1,4,4,"true","false",256,2,8.38123753888323e-10,8
6,2,16,2,"true","true",1024,2,7.42473364676999e-10,8
5,5,2,2,"true","true",32,4,7.36631342874072e-10,8
10,5,1,2,"true","true",512,32,2.24418473170578e-10,8
6,6,8,2,"true","false",64,4,1.01633540463811e-09,8
4,1,1,4,"true","false",256,4,3.05489708273548e-10,8
1,1,16,4,"true","false",128,8,3.19876573086551e-09,8
4,1,1,2,"true","false",1024,4,3.17956591959114e-10,8
20,5,8,4,"true","false",256,4,2.31721066664194e-10,8
12,3,16,2,"true","true",32,2,6.6500438696951e-10,8
3,1,2,2,"true","false",128,4,3.69244251942584e-10,8
5,5,2,4,"true","false",1024,16,2.95465582298952e-10,8
24,6,8,4,"true","false",256,1,2.37116328138132e-10,8
16,4,4,2,"true","true",128,2,1.57132972686489e-10,8
8,2,2,4,"true","false",128,4,2.09223169162507e-10,8
6,3,2,4,"true","true",32,32,3.10688019893266e-09,8
4,1,1,2,"true","false",64,8,6.59006182309888e-10,8
18,6,4,2,"true","false",512,512,3.89152615991947e-09,8
4,4,16,2,"true","false",32,4,3.30302255542726e-09,8
4,4,4,4,"true","false",128,16,1.31894262858993e-09,8
1,1,2,2,"true","false",128,1,4.89636316551969e-10,8
10,5,16,2,"true","true",256,1,8.80159789020718e-10,8
1,1,16,2,"true","true",256,16,3.17944455192161e-09,8
4,1,8,4,"true","true",128,32,1.78005768560586e-09,8
2,1,2,2,"true","false",512,256,2.6901814193568e-09,8
2,2,8,4,"true","true",64,32,9.29817316769196e-09,8
20,5,2,2,"true","true",32,2,2.1413448138642e-10,8
4,2,8,4,"true","true",32,16,4.64988660158145e-09,8
1,1,4,2,"true","true",256,256,1.78884306976062e-08,8
10,5,4,2,"true","false",1024,1024,7.14120324701877e-09,8
15,5,4,4,"true","false",256,128,1.78801380459703e-09,8
6,6,1,2,"true","true",128,8,1.91876564384107e-10,8
20,5,8,2,"true","false",256,128,2.05702390144008e-09,8
2,1,8,4,"true","true",64,16,3.40771725946883e-09,8
6,6,4,2,"true","true",64,8,1.19923435123982e-09,8
12,6,1,4,"true","true",32,8,6.86604084120812e-10,8
6,2,8,4,"true","true",32,16,3.12443966535637e-09,8
2,2,2,2,"true","true",256,128,3.69827792719188e-09,8
20,5,16,2,"true","false",256,16,6.08312713583633e-10,8
1,1,1,4,"true","true",512,32,4.00291171264305e-10,8
4,2,1,2,"true","true",512,1,1.93468964546144e-10,8
3,3,8,2,"true","true",1024,2,9.45448353938757e-10,8
12,3,4,2,"true","false",256,16,2.36134936093643e-10,8
6,3,4,2,"true","true",1024,1,3.54902748235833e-10,8
20,5,8,2,"true","false",64,8,5.36760736533495e-10,8
6,2,1,2,"true","false",32,1,2.79812309567696e-10,8
12,6,16,4,"true","true",128,1,8.05915539549444e-10,8
9,3,2,2,"true","true",512,2,2.23892205067918e-10,8
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,8
5,5,16,4,"true","false",256,1,1.60041882732078e-09,8
8,2,4,2,"true","false",128,16,4.59022428487679e-10,8
12,4,1,4,"true","true",1024,16,2.24506362608927e-10,8
12,3,1,4,"true","true",512,8,1.76249685646918e-10,8
12,6,1,4,"true","false",32,2,2.38136003493743e-10,8
4,2,2,4,"true","true",256,1,1.90191423522721e-10,8
4,2,16,2,"true","true",512,256,8.11198343395932e-09,8
3,3,2,2,"true","false",128,2,2.90335262767409e-10,8
2,2,4,4,"true","false",512,32,9.33267179459488e-10,8
4,2,1,4,"true","true",1024,1024,3.93689791026561e-09,8
1,1,16,4,"true","false",512,1,2.00339998435875e-09,8
12,6,8,2,"true","false",512,128,2.33427442486613e-09,8
3,1,2,4,"true","false",128,4,3.71385696223945e-10,8
3,1,1,4,"true","false",256,1,3.326321005139e-10,8
3,3,2,2,"true","false",512,32,4.75241602041284e-10,8
6,2,4,4,"true","true",256,16,3.81670130162039e-10,8
24,6,2,2,"true","true",64,32,1.25438287943338e-09,8
4,2,4,2,"true","false",512,32,4.99514414741184e-10,8
3,3,1,4,"true","false",32,8,8.06088050777321e-10,8
2,1,2,4,"true","false",512,512,5.3237035192262e-09,8
4,1,1,4,"true","true",512,2,3.16641909225743e-10,8
4,1,1,4,"true","false",256,64,1.21439007086073e-09,8
3,3,16,4,"true","true",256,256,2.87226948381037e-08,8
4,2,2,4,"true","true",512,1,1.95847379265333e-10,8
3,1,2,4,"true","false",512,4,3.62739864005526e-10,8
16,4,8,2,"true","false",64,32,1.94437995275176e-09,8
18,6,2,4,"true","true",512,2,1.85401524401019e-10,8
18,6,2,4,"true","true",64,1,1.91384207231466e-10,8
4,4,2,2,"true","false",32,32,5.67367222391704e-09,8
4,2,8,4,"true","false",512,4,4.81813086922802e-10,8
8,2,8,4,"true","true",32,1,3.34465887084216e-10,8
4,2,8,2,"true","true",32,8,2.41808166427178e-09,8
15,5,1,4,"true","false",1024,256,9.20370179972177e-10,8
8,2,4,2,"true","true",64,1,2.06823654726523e-10,8
12,3,8,4,"true","false",64,16,1.09062485258794e-09,8
12,6,8,2,"true","true",64,16,1.80388237407727e-09,8
9,3,4,2,"true","true",64,64,3.7153697832835e-09,8
20,5,4,4,"true","true",512,1,1.71894656727846e-10,8
4,1,2,4,"true","false",128,8,3.91344425701417e-10,8
8,4,1,4,"true","true",32,32,2.83984299074443e-09,8
15,5,2,4,"true","false",128,2,1.95715993520789e-10,8
9,3,4,4,"true","true",512,1,2.3594364763874e-10,8
16,4,2,4,"true","false",512,512,2.86655089496703e-09,8
6,2,4,2,"true","false",256,64,1.12435622126841e-09,8
10,5,1,4,"true","true",512,128,8.01173514371521e-10,8
6,3,4,4,"true","false",1024,2,3.26972413705377e-10,8
4,2,1,4,"true","false",1024,32,1.83097897695505e-10,8
4,2,4,2,"true","false",256,8,3.35719679903217e-10,8
2,2,2,4,"true","true",512,16,3.34526211515512e-10,8
9,3,4,2,"true","true",128,4,2.24677870923197e-10,8
8,2,16,2,"true","false",32,1,5.55675443205195e-10,8
10,5,8,2,"true","false",512,8,3.76422888633314e-10,8
5,5,2,2,"true","true",32,1,3.51039231299468e-10,8
15,5,8,4,"true","true",512,2,2.98623681675549e-10,9
8,4,1,4,"true","false",512,4,1.53027187326652e-10,9
12,6,8,2,"true","true",64,2,3.62896074031055e-10,9
3,1,8,4,"true","false",128,1,5.57041965919415e-10,9
12,3,2,2,"true","false",128,1,1.77796090542553e-10,9
4,1,2,4,"true","false",256,128,2.32922396835374e-09,9
12,3,4,4,"true","true",256,16,2.42806638394458e-10,9
2,2,8,2,"true","false",256,2,8.63596946458982e-10,9
16,4,4,4,"true","true",128,128,2.65586007266317e-09,9
2,1,2,4,"true","false",1024,1,2.9524976447512e-10,9
2,1,1,4,"true","true",256,2,2.69510331162552e-10,9
16,4,1,4,"true","true",1024,128,4.07406633307805e-10,9
12,3,1,2,"true","false",512,256,1.48615946546281e-09,9
4,1,8,4,"true","false",256,32,9.75737990756814e-10,9
